Serial,SPoint,StRegion,Region,Country,RSex,RAge,PeopTrst,RNSSEC,REconAct,Tea,Tea2,HEdQual,HEdQual2,HHincome,UnionSA,TUSAEver,NghBrHd,ResPres,Voted01,PdJobSC,CharOft,CharAmt,PolitSC,GovRight,GovSelf,DemoNow,GrpMemb1,GrpMemb2,GrpMemb3,GrpMemb4,GrpMemb5,IncDiffs,IncDiff,IDCards,MoreWelf,SocHelp,DeathApp,WrongLaw,PartyId2,agegp1,agegp2,incomegp,incomeg1,trust,volgp,volgp1,qual1,qual2
163876,226,5,3,1,1,75,-2,9.1,9,2,16,7,8,9,3,3,5,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,1,2,1,1,2,3,2,1,,-1,-1,2,2
163878,226,5,3,1,1,72,-2,4.1,9,2,16,1,2,7,2,-3,41,3,1,2,6,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,-2,1,2,3,1,8,2,3,1,1,,-1,-1,1,1
163881,226,5,3,1,2,68,-2,8.1,9,2,16,7,8,3,3,3,40,3,1,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,-2,2,1,3,4,1,2,3,1,1,,-1,-1,2,2
163882,226,5,3,1,1,55,-2,2,3,5,22,1,2,17,3,3,9,4,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,3,2,1,2,2,2,2,,-1,-1,1,1
163884,226,5,3,1,2,48,-2,7.1,3,3,17,5,6,5,1,-3,49,3,1,1,5,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,2,1,1,2,3,2,2,1,1,,-1,-1,2,2
163885,226,5,3,1,2,76,-2,5,9,1,14,7,8,97,3,3,76,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,3,3,1,2,3,,,,-1,-1,2,2
163886,226,5,3,1,2,56,3,13.2,10,1,15,7,8,98,3,3,30,3,2,2,-2,-2,4,4,2,98,4,4,4,4,4,3,3,2,9,9,1,3,2,2,2,,,0,0,0,2,2
163890,226,5,3,1,1,37,-2,3.2,3,4,18,3,4,17,3,3,4,3,2,1,5,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,5,-2,5,1,4,2,1,1,1,2,2,,-1,-1,1,2
163892,226,5,3,1,2,81,2,10,9,1,14,7,8,2,3,3,4,3,1,2,-2,-2,2,2,3,5,4,4,4,4,4,3,3,1,2,3,2,1,2,2,3,1,1,1,0,0,2,2
163893,226,5,3,1,1,63,-2,10,8,1,15,7,8,2,3,1,60,3,1,2,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9,-2,1,9,9,9,2,2,3,1,1,,-1,-1,2,2
163894,226,5,3,1,2,49,-2,10,8,1,15,7,8,2,3,1,37,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,3,3,2,2,2,1,1,,-1,-1,2,2
163896,226,5,3,1,1,59,-2,5,3,1,15,5,6,12,3,1,20,3,1,1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,3,1,2,1,2,2,2,2,,-1,-1,2,2
163898,226,5,3,1,2,64,2,10,8,1,15,7,8,5,3,3,39,3,1,2,-2,-2,3,4,1,7,4,4,3,4,4,3,1,4,1,1,2,1,2,2,3,1,1,1,0,0,2,2
163899,226,5,3,1,1,54,-2,9.1,5,2,16,7,8,2,3,1,29,3,2,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,3,3,2,3,3,2,2,1,1,,-1,-1,2,2
163901,226,5,3,1,1,42,2,11.2,3,2,16,3,4,11,1,-3,38,3,1,1,-2,-2,3,3,3,6,4,2,4,1,4,4,4,3,2,4,2,2,2,1,2,2,1,1,0,0,1,2
163902,226,5,3,1,2,60,-2,12.1,3,2,16,7,8,97,1,-3,19,3,2,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,3,2,1,3,1,2,3,,,,-1,-1,2,2
163903,226,5,3,1,1,62,-2,12.4,3,1,15,7,8,4,3,3,20,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,3,3,2,2,3,1,1,,-1,-1,2,2
163905,226,5,3,1,2,41,-2,12.2,3,5,19,3,4,6,1,-3,0,3,1,1,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,4,4,4,4,6,1,2,1,1,,-1,-1,1,2
163908,227,5,3,1,2,32,-2,12.1,10,2,16,4,5,10,3,3,3,3,1,2,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,-2,3,2,3,3,2,1,1,2,1,,-1,-1,2,2
163909,227,5,3,1,2,51,-2,5,3,1,15,7,8,14,3,1,33,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,1,2,1,2,2,2,2,,-1,-1,2,2
163910,227,5,3,1,1,38,2,12.4,3,2,16,4,5,10,1,-3,12,3,1,1,-2,-2,3,4,2,0,4,2,4,4,3,2,3,1,4,2,2,3,3,1,1,2,1,1,1,0,2,2
163911,227,5,3,1,2,74,-2,5,9,1,15,7,8,5,3,3,19,3,1,2,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,-2,3,2,2,4,1,2,3,1,1,,-1,-1,2,2
163912,227,5,3,1,1,87,-2,11.1,8,1,14,7,8,9,3,1,87,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,1,5,1,2,3,2,1,,-1,-1,2,2
163913,227,5,3,1,1,48,4,9.1,3,3,17,4,5,9,3,1,48,3,1,2,-2,-2,2,2,4,9,4,3,2,2,3,2,2,1,2,4,1,5,2,2,2,2,1,0,1,0,2,2
163915,227,5,3,1,2,25,-2,12.2,3,5,19,2,3,14,3,3,1,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,3,1,3,1,1,1,2,2,,-1,-1,1,1
163919,227,5,3,1,1,56,2,9.1,3,1,15,3,4,10,3,3,31,3,1,1,-2,-2,4,1,1,8,4,4,2,4,4,2,2,2,2,2,2,3,2,2,2,2,1,1,0,0,1,2
163920,227,5,3,1,2,51,-2,12.1,3,1,15,7,8,7,3,3,10,3,1,1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,3,2,3,3,1,2,2,1,1,,-1,-1,2,2
163921,227,5,3,1,1,38,-2,11.1,3,1,15,4,5,13,1,-3,3,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,1,1,1,1,1,2,2,,-1,-1,2,2
163922,227,5,3,1,1,83,3,4.1,9,1,14,7,8,2,1,-3,60,3,1,2,-2,-2,2,4,2,6,4,3,2,1,3,3,3,2,3,2,2,2,1,2,3,1,1,0,1,0,2,2
163923,227,5,3,1,1,76,-2,10,9,1,14,7,8,6,3,1,76,3,1,2,6,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,-2,3,2,3,4,1,2,3,1,1,,-1,-1,2,2
163924,227,5,3,1,1,51,-2,12.4,3,1,15,7,8,7,1,-3,25,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,1,2,2,2,2,1,1,,-1,-1,2,2
163925,227,5,3,1,1,23,3,12.1,3,2,16,4,5,12,3,3,23,3,2,1,-2,-2,4,4,3,4,4,4,4,4,4,3,3,1,3,3,1,3,3,1,1,2,2,0,0,0,2,2
163926,227,5,3,1,1,79,-2,10,9,1,14,7,8,6,1,-3,3,3,1,2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,-2,3,3,9,4,2,2,3,1,1,,-1,-1,2,2
163927,227,5,3,1,2,78,-2,12.2,9,1,14,7,8,4,3,3,40,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,3,2,1,2,3,1,1,,-1,-1,2,2
163929,227,5,3,1,1,32,-2,13.3,3,2,16,4,5,10,1,-3,18,3,2,1,6,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,3,3,2,3,2,1,1,2,1,,-1,-1,2,2
163930,227,5,3,1,1,38,-2,12.4,3,3,17,7,8,8,1,-3,38,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,2,1,1,1,1,,-1,-1,2,2
163931,227,5,3,1,1,21,-1,12.4,3,2,16,7,8,7,1,-3,21,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,,-1,-1,2,2
163933,227,5,3,1,2,38,-2,4.1,3,2,16,2,3,8,3,3,38,3,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,3,1,1,1,1,1,,-1,-1,1,1
163934,227,5,3,1,2,40,2,10,3,2,16,5,6,13,3,3,3,4,1,1,-2,-2,3,3,3,7,4,4,4,4,4,3,4,2,3,3,3,3,3,1,2,2,2,1,0,0,2,2
163935,227,5,3,1,2,25,-2,7.2,3,4,18,3,4,12,3,3,8,3,1,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,3,4,4,3,2,1,1,2,2,,-1,-1,1,2
163936,227,5,3,1,1,37,-2,2,3,2,16,2,3,14,3,3,14,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,2,4,1,1,1,2,2,,-1,-1,1,1
163937,227,5,3,1,1,44,3,10,3,2,16,3,4,10,3,1,5,3,1,1,-2,-2,2,3,3,8,4,2,4,2,4,2,3,3,3,3,1,2,2,1,2,2,1,0,0,0,1,2
163939,228,5,3,1,1,54,-2,10,9,5,19,2,3,17,1,-3,30,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,5,5,3,2,2,2,2,,-1,-1,1,1
163944,228,5,3,1,2,43,-2,7.1,3,1,15,5,6,6,3,3,19,3,1,1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,-2,2,3,1,3,2,1,2,1,1,,-1,-1,2,2
163945,228,5,3,1,2,21,-2,13.4,1,7,96,3,4,9,3,3,21,3,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,1,3,3,1,1,2,1,,-1,-1,1,2
163946,228,5,3,1,1,49,4,12.3,3,2,16,7,8,13,1,-3,28,3,8,1,-2,-2,3,3,3,5,4,2,4,2,4,3,3,2,2,4,5,3,8,2,2,2,2,0,0,0,2,2
163947,228,5,3,1,1,53,-2,9.1,3,3,17,4,5,9,3,1,4,2,1,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,4,4,4,2,3,2,2,2,1,,-1,-1,2,2
163948,228,5,3,1,1,56,-1,13.3,3,1,15,7,8,14,3,1,2,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,,-1,-1,2,2
163956,228,5,3,1,2,60,-2,8.1,9,1,15,7,8,9,3,3,1,4,1,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,-2,1,1,4,1,1,2,3,2,1,,-1,-1,2,2
163958,228,5,3,1,2,21,-1,13.1,10,1,15,5,6,5,3,3,21,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,,-1,-1,2,2
163963,228,5,3,1,2,62,-1,13.4,8,5,20,7,8,6,3,3,18,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,1,1,,-1,-1,2,2
163964,228,5,3,1,1,33,-1,10,3,1,15,5,6,9,3,1,33,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,,-1,-1,2,2
163965,228,5,3,1,2,65,-2,4.1,9,1,15,7,8,8,3,3,40,3,1,2,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,-2,2,3,2,3,4,2,3,1,1,,-1,-1,2,2
163966,228,5,3,1,2,33,-2,7.2,3,4,18,4,5,12,3,3,17,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,1,2,1,1,1,2,2,,-1,-1,2,2
163967,228,5,3,1,1,50,2,13.3,3,1,15,5,6,12,3,1,26,3,1,1,-2,-2,1,2,5,8,4,3,3,4,2,2,4,2,4,4,2,2,2,2,2,2,2,1,1,1,2,2
163968,228,5,3,1,2,43,-2,7.2,3,1,15,4,5,16,3,1,7,3,1,1,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,5,-2,2,5,4,2,1,1,2,2,2,,-1,-1,2,2
163971,229,11,4,3,1,59,-1,13.4,9,1,15,7,8,97,3,3,50,4,1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,,,,-1,-1,2,2
163973,229,11,4,3,2,78,-1,12.2,9,2,16,7,8,97,3,3,60,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,3,,,,-1,-1,2,2
163974,229,11,4,3,1,70,-2,10,9,1,15,7,8,5,1,-3,48,4,1,2,6,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,4,3,5,2,2,2,3,1,1,,-1,-1,2,2
163975,229,11,4,3,2,47,-1,12.4,10,2,16,7,8,98,3,3,47,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,,,,-1,-1,2,2
163977,229,11,4,3,2,65,-1,13.1,9,2,16,7,8,1,3,1,48,4,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,1,,-1,-1,2,2
163978,229,11,4,3,1,29,-1,6,3,3,17,3,4,6,3,2,26,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,,-1,-1,1,2
163979,229,11,4,3,2,79,-1,13.2,9,1,14,7,8,98,3,3,68,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,3,,,,-1,-1,2,2
163981,229,11,4,3,2,87,-2,13.4,9,1,14,7,8,4,3,3,87,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,2,2,3,1,1,,-1,-1,2,2
163984,229,11,4,3,2,44,-1,4.1,3,4,18,1,1,6,1,-3,3,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,1,,-1,-1,1,1
163985,229,11,4,3,2,50,2,10,8,3,17,3,4,97,3,3,50,4,1,2,-2,-2,2,4,3,9,4,4,3,3,3,2,2,3,2,4,3,2,2,2,2,,,1,1,0,1,2
163987,229,11,4,3,2,49,-2,13.2,10,1,14,7,8,2,3,3,49,4,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,1,2,1,2,2,1,1,,-1,-1,2,2
163989,229,11,4,3,2,30,-1,13.2,10,2,16,5,6,4,3,3,27,4,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,,-1,-1,2,2
163990,229,11,4,3,2,74,-2,12.1,9,1,14,7,8,97,3,1,74,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,9,3,4,5,2,3,,,,-1,-1,2,2
163991,229,11,4,3,1,58,-1,13.3,3,1,14,7,8,7,1,-3,58,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,1,1,,-1,-1,2,2
163993,229,11,4,3,2,22,-2,12.1,5,2,16,4,5,3,3,1,22,7,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,1,4,5,1,1,1,1,,-1,-1,2,2
163994,229,11,4,3,2,63,-1,13.2,10,1,15,7,8,2,1,-3,63,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,1,,-1,-1,2,2
164005,230,11,4,3,2,45,-2,10,3,2,16,4,5,6,3,3,21,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,4,2,2,1,2,1,1,,-1,-1,2,2
164006,230,11,4,3,2,42,-1,12.2,3,1,15,7,8,3,1,-3,42,2,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,1,1,,-1,-1,2,2
164008,230,11,4,3,2,73,-2,13.4,9,1,14,7,8,4,3,3,73,1,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,4,2,2,2,3,1,1,,-1,-1,2,2
164012,230,11,4,3,1,40,-1,3.2,3,3,17,1,2,11,3,3,2,1,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,2,1,,-1,-1,1,1
164014,230,11,4,3,2,66,-2,13.1,10,1,15,7,8,4,3,3,62,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,5,2,2,2,3,1,1,,-1,-1,2,2
164017,230,11,4,3,1,34,-1,13.4,8,2,16,7,8,1,3,3,34,2,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,,-1,-1,2,2
164018,230,11,4,3,1,76,-1,7.2,9,1,15,7,8,97,1,-3,76,1,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,,,,-1,-1,2,2
164019,230,11,4,3,1,63,-1,12.4,8,1,14,7,8,97,3,3,40,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,,,,-1,-1,2,2
164021,230,11,4,3,2,63,3,13.4,3,2,16,2,3,98,3,1,2,2,2,1,-2,-2,2,3,2,5,4,3,2,4,3,1,1,4,1,2,4,2,2,2,3,,,0,1,0,1,1
164024,230,11,4,3,1,80,-1,13.4,8,1,14,7,8,97,3,1,60,1,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,,,,-1,-1,2,2
164026,230,11,4,3,1,75,-1,4.1,9,1,15,7,8,97,1,-3,70,1,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,,,,-1,-1,2,2
164028,230,11,4,3,2,31,-2,10,10,3,17,3,4,9,3,3,1,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,4,2,1,3,5,1,1,2,1,,-1,-1,1,2
164031,231,11,4,3,2,85,-1,5,9,1,14,7,8,4,3,3,26,3,1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,1,1,,-1,-1,2,2
164033,231,11,4,3,1,79,-1,13.3,9,1,15,7,8,2,3,1,25,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,1,,-1,-1,2,2
164035,231,11,4,3,2,44,-2,6,3,2,16,4,5,14,3,3,9,3,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,3,3,1,2,2,2,,-1,-1,2,2
164036,231,11,4,3,2,45,2,5,3,3,17,4,5,17,3,2,1,3,1,1,-2,-2,2,4,2,3,4,3,4,4,2,1,4,5,1,4,5,4,3,1,2,2,2,1,1,1,2,2
164038,231,11,4,3,2,71,-2,8.1,3,2,16,7,8,9,3,3,39,3,1,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,1,1,2,2,3,2,1,,-1,-1,2,2
164041,231,11,4,3,2,62,-1,7.1,9,2,16,3,4,98,3,3,36,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,,,,-1,-1,1,2
164042,231,11,4,3,2,81,-1,7.1,9,2,16,5,6,97,3,3,28,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,,,,-1,-1,2,2
164045,231,11,4,3,2,69,2,7.1,9,2,16,7,8,4,3,3,20,8,1,2,-2,-2,3,3,2,4,4,4,2,4,2,3,4,3,4,3,1,1,1,2,3,1,1,1,1,1,2,2
164047,231,11,4,3,2,71,-1,7.1,9,2,16,4,5,6,3,3,17,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,3,1,1,,-1,-1,2,2
164049,231,11,4,3,2,41,-2,4.3,3,5,21,1,2,97,3,3,41,3,1,1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,-2,4,2,4,4,1,1,2,,,,-1,-1,1,1
164050,231,11,4,3,1,66,-1,5,9,2,16,4,5,97,3,3,29,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,,,,-1,-1,2,2
164052,231,11,4,3,2,66,-2,2,9,1,15,5,6,5,3,2,5,3,1,2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,-2,3,2,1,4,2,2,3,1,1,,-1,-1,2,2
164053,231,11,4,3,1,72,-2,3.3,9,3,17,3,4,6,3,3,36,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,1,2,3,1,1,,-1,-1,1,2
164055,231,11,4,3,2,30,-2,7.1,3,2,16,4,5,8,1,-3,10,2,1,1,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,-2,4,3,1,3,5,1,1,1,1,,-1,-1,2,2
164059,231,11,4,3,2,37,-2,7.1,3,2,16,5,6,5,3,3,17,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,2,2,1,1,1,1,1,,-1,-1,2,2
164064,232,11,4,3,1,30,-2,3.1,3,5,25,1,1,13,2,-3,1,2,2,1,4,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,-2,4,3,2,2,3,1,1,2,2,,-1,-1,1,1
164066,232,11,4,3,2,64,3,12.2,3,2,16,2,3,8,3,1,6,3,1,1,-2,-2,1,4,2,2,1,4,1,1,1,3,4,1,4,2,4,2,3,2,3,1,1,0,1,1,1,1
164068,232,11,4,3,2,49,-2,12.2,9,2,16,7,8,3,3,3,15,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,1,2,2,2,2,1,1,,-1,-1,2,2
164070,232,11,4,3,1,60,-2,13.3,3,3,17,1,2,14,3,1,18,2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,-2,4,2,2,2,8,2,3,2,2,,-1,-1,1,1
164072,232,11,4,3,1,72,2,8.1,9,1,14,5,6,8,3,1,38,2,1,2,-2,-2,2,5,2,4,2,3,3,1,1,4,5,3,4,3,1,3,1,2,3,1,1,1,1,1,2,2
164076,232,11,4,3,2,69,-2,10,9,1,15,7,8,6,3,3,11,4,1,9,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,9,-2,9,9,1,9,1,2,3,1,1,,-1,-1,2,2
164079,232,11,4,3,2,65,-2,12.2,9,1,15,7,8,2,3,1,60,3,1,2,6,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,3,1,2,2,2,3,1,1,,-1,-1,2,2
164080,232,11,4,3,2,74,-2,10,9,3,17,5,6,3,3,1,30,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,3,3,3,2,3,1,1,,-1,-1,2,2
164083,232,11,4,3,2,90,-2,12.1,9,1,14,7,8,3,3,3,56,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,4,1,1,2,3,1,1,,-1,-1,2,2
164084,232,11,4,3,1,56,-1,99,3,5,21,8,9,97,3,3,30,2,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,,,,-1,-1,,
164087,232,11,4,3,2,80,3,7.1,9,2,16,4,5,4,3,1,46,2,1,2,-2,-2,2,4,4,5,4,3,1,4,1,3,4,2,3,3,2,2,1,2,3,1,1,0,1,1,2,2
164088,232,11,4,3,1,87,-2,7.1,9,4,18,4,5,5,1,-3,50,3,1,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,4,5,2,2,2,3,1,1,,-1,-1,2,2
164090,232,11,4,3,1,18,-1,12.1,3,7,96,4,5,11,3,3,14,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,1,,-1,-1,2,2
164091,232,11,4,3,2,45,-2,7.1,3,2,16,3,4,14,1,-3,15,3,1,1,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,5,-2,5,3,3,3,2,1,2,2,2,,-1,-1,1,2
164092,232,11,4,3,2,69,-2,7.2,9,2,16,4,5,7,3,3,40,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,4,2,2,2,3,1,1,,-1,-1,2,2
164093,233,11,4,3,1,52,2,3.1,3,5,32,1,2,13,1,-3,14,4,1,1,-2,-2,2,5,2,4,3,2,1,3,4,2,2,3,3,3,4,4,4,2,2,2,2,1,0,0,1,1
164094,233,11,4,3,1,28,-2,9.1,3,2,16,7,8,97,3,3,28,5,2,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,3,5,4,3,2,1,1,,,,-1,-1,2,2
164096,233,11,4,3,2,61,3,13.4,3,1,15,7,8,97,3,1,10,4,1,1,-2,-2,3,4,2,6,4,4,4,4,4,2,2,2,4,2,2,4,5,2,3,,,0,0,0,2,2
164097,233,11,4,3,1,54,-2,3.1,9,3,17,5,6,16,3,1,32,5,1,2,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,-2,3,2,1,1,4,2,2,2,2,,-1,-1,2,2
164100,233,11,4,3,2,64,-2,7.3,9,1,14,7,8,4,3,3,23,4,1,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,-2,3,2,1,2,5,2,3,1,1,,-1,-1,2,2
164101,233,11,4,3,2,77,-2,-1,10,1,14,7,8,3,-1,-1,45,4,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,4,2,2,3,1,1,,-1,-1,2,2
